@RELATION emotionExtraTrees
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {../Emotion Audio/01_Neatral,../Emotion Audio/02_Calm,../Emotion Audio/03_Happy,../Emotion Audio/04_sad,../Emotion Audio/05_angry,../Emotion Audio/06_Fear,../Emotion Audio/07_disgust,../Emotion Audio/08_surprised}

@DATA
0.102434,0.013313,3.032832,0.203577,0.216163,0.767360,0.008455,0.141950,-32.668733,1.318218,-0.229945,-0.007020,-0.552359,0.353660,0.280870,-0.037093,0.119935,-0.127823,-0.146400,-0.260723,-0.089508,0.019789,0.005297,0.041070,0.008264,0.007388,0.006321,0.021120,0.003873,0.005737,0.009178,0.023000,0.010122,0.019566,0.058708,0.011884,0.290675,0.072588,0.033365,0.445509,0.007518,0.097063,2.325467,0.699512,0.687462,0.337708,0.345164,0.293966,0.226182,0.252886,0.208964,0.217212,0.206254,0.182499,0.197692,0.021866,0.006978,0.039054,0.009591,0.008279,0.007901,0.017950,0.004699,0.007874,0.010445,0.023678,0.011336,0.012304,../Emotion Audio/05_angry
0.061576,0.008233,2.796509,0.236344,0.240313,0.517341,0.009837,0.066539,-34.422879,2.079196,0.183077,0.181442,-0.000438,0.050786,0.182320,0.076444,0.010145,0.026463,-0.072901,0.016596,-0.094210,0.012302,0.004494,0.057549,0.007360,0.012048,0.006779,0.089936,0.002614,0.004468,0.008509,0.022545,0.005571,0.037741,0.058235,0.009633,0.285845,0.062544,0.030914,0.473029,0.007265,0.083129,3.150554,0.778923,0.724005,0.403112,0.414418,0.290843,0.230275,0.233330,0.262335,0.225573,0.188167,0.183351,0.211601,0.015614,0.009497,0.057653,0.009725,0.018732,0.008867,0.054520,0.006326,0.006608,0.010270,0.026431,0.007809,0.015642,../Emotion Audio/05_angry
0.093860,0.009837,2.952244,0.278794,0.230834,1.259385,0.020485,0.265658,-34.839831,1.617907,-0.013004,0.122405,-0.100286,0.080008,0.042355,-0.049314,-0.092617,-0.128327,-0.116696,-0.001251,-0.160289,0.009485,0.002440,0.019734,0.010429,0.008552,0.009263,0.041311,0.002817,0.005184,0.019692,0.023917,0.005376,0.019319,0.050334,0.011643,0.287092,0.084159,0.043802,0.505994,0.033623,0.123925,2.255894,0.458176,0.498047,0.352964,0.271644,0.245145,0.198315,0.241779,0.202372,0.197264,0.159029,0.197938,0.155047,0.008127,0.003283,0.016793,0.011822,0.008309,0.010916,0.029219,0.004311,0.004434,0.018869,0.019655,0.009024,0.009634,../Emotion Audio/05_angry
0.067559,0.009612,2.575184,0.305337,0.255981,1.019666,0.006239,0.044990,-36.446982,1.405980,0.052862,0.014847,-0.149068,0.077836,0.181324,-0.019644,-0.018744,0.043157,0.048116,0.036462,-0.054392,0.007052,0.005211,0.030108,0.007084,0.008490,0.007015,0.088484,0.004311,0.006371,0.008932,0.016061,0.007261,0.031127,0.059016,0.011775,0.399791,0.077935,0.037965,0.491749,0.004466,0.055705,3.578506,0.508152,0.612911,0.480657,0.358020,0.241323,0.270437,0.227862,0.236349,0.180095,0.204448,0.184100,0.183141,0.009082,0.008491,0.019522,0.010287,0.010021,0.009838,0.059357,0.009881,0.007597,0.009827,0.018358,0.012495,0.016263,../Emotion Audio/05_angry
0.095397,0.007213,2.669779,0.258093,0.199184,1.125189,0.009088,0.133125,-35.797925,0.883957,-0.428930,-0.326295,-0.260937,-0.185636,-0.110241,-0.093618,0.075464,0.013135,0.031410,0.011184,-0.046100,0.005744,0.005059,0.012976,0.008939,0.009196,0.005839,0.029553,0.003007,0.006787,0.007051,0.007303,0.008093,0.015311,0.071881,0.008740,0.416672,0.104944,0.043302,0.628257,0.012663,0.154083,3.584230,0.824065,0.633858,0.606108,0.352039,0.320149,0.403783,0.400499,0.308045,0.312865,0.284310,0.257173,0.211055,0.008964,0.008958,0.021420,0.013744,0.014939,0.009652,0.031317,0.004281,0.008975,0.008468,0.008479,0.013089,0.012674,../Emotion Audio/05_angry
0.071827,0.004888,2.758733,0.267078,0.254310,0.648286,0.006097,0.054979,-37.058710,1.407352,0.184548,0.189677,0.059941,0.104031,0.112903,0.060812,-0.009155,-0.063983,-0.082210,-0.022075,-0.136055,0.007180,0.001724,0.064952,0.011437,0.006151,0.003918,0.159420,0.001587,0.003759,0.009171,0.014600,0.003786,0.053253,0.052383,0.005591,0.311096,0.072046,0.028706,0.420092,0.003818,0.055007,3.284102,0.538887,0.605018,0.448713,0.395906,0.206001,0.214237,0.204186,0.187283,0.228779,0.184658,0.173982,0.172097,0.010256,0.002410,0.061686,0.014013,0.006382,0.004730,0.062312,0.002262,0.007103,0.008278,0.015486,0.006267,0.015204,../Emotion Audio/05_angry
0.089280,0.007763,2.578626,0.229933,0.201397,0.885829,0.006923,0.095604,-35.441383,1.445377,0.020791,-0.114869,-0.186558,0.064390,0.028342,-0.107307,-0.018303,-0.156345,0.025234,-0.146660,-0.017938,0.013326,0.005504,0.023664,0.008544,0.009939,0.005387,0.043857,0.002780,0.006368,0.017183,0.019963,0.006327,0.021220,0.066400,0.008675,0.625553,0.096100,0.048076,0.569784,0.005486,0.094303,3.072744,0.773082,0.673623,0.503079,0.418727,0.372886,0.284991,0.260558,0.233128,0.236051,0.338677,0.272208,0.213392,0.014201,0.007814,0.023785,0.012025,0.009925,0.006436,0.037120,0.003501,0.009532,0.021502,0.021900,0.009054,0.012152,../Emotion Audio/05_angry
0.084035,0.004609,2.844866,0.251110,0.242072,0.755271,0.006535,0.125146,-35.009062,1.631425,0.482355,0.317387,-0.211195,0.149370,0.178218,0.038650,0.099824,-0.033934,0.054377,-0.021406,0.070797,0.007739,0.004019,0.053414,0.008328,0.009484,0.005183,0.126542,0.002707,0.003429,0.003219,0.011995,0.003409,0.043122,0.067481,0.006431,0.309650,0.067124,0.030236,0.617868,0.005504,0.140211,2.485005,0.701436,0.705502,0.294823,0.420684,0.202020,0.277947,0.198250,0.240799,0.157220,0.194816,0.179280,0.162911,0.007671,0.008548,0.048785,0.009219,0.007468,0.006222,0.051309,0.006291,0.004703,0.002948,0.015202,0.005845,0.015936,../Emotion Audio/05_angry
0.056289,0.012002,2.358599,0.291386,0.219132,0.624742,0.009332,0.087549,-36.499841,1.045698,-0.263653,-0.022222,-0.154366,-0.117612,0.054661,-0.163677,-0.092963,-0.055931,-0.051339,-0.027944,-0.102094,0.007430,0.007398,0.017282,0.010814,0.011244,0.005992,0.019008,0.003116,0.008287,0.007105,0.006445,0.003681,0.013201,0.061575,0.011898,0.451891,0.104379,0.050339,0.606607,0.010786,0.123830,3.407242,0.737579,0.602373,0.492508,0.280028,0.287759,0.222158,0.188979,0.204035,0.212136,0.289012,0.273144,0.244338,0.012968,0.012050,0.018960,0.016236,0.016498,0.008612,0.024574,0.003879,0.010510,0.009075,0.007594,0.005565,0.011260,../Emotion Audio/05_angry
0.047382,0.008733,2.962228,0.203834,0.230996,0.341371,0.021846,0.049880,-34.232600,1.970503,0.238100,0.096148,0.007422,-0.015649,0.185600,0.007770,0.096565,0.027976,-0.030631,-0.038438,-0.150158,0.006928,0.004698,0.025033,0.006097,0.006224,0.007241,0.101543,0.001057,0.003801,0.015780,0.012991,0.008737,0.035065,0.042379,0.013696,0.276739,0.063739,0.030611,0.295540,0.022594,0.053691,3.004178,0.785143,0.756167,0.492548,0.400508,0.337473,0.286459,0.198443,0.221866,0.177800,0.217513,0.189388,0.184326,0.008615,0.007786,0.027422,0.009299,0.009450,0.010923,0.039889,0.001601,0.007020,0.018856,0.015000,0.017336,0.011670,../Emotion Audio/05_angry
0.090697,0.007379,2.930098,0.258183,0.216368,1.101613,0.007617,0.105849,-33.980885,0.848319,-0.240228,-0.095823,-0.168659,0.038198,-0.128321,-0.359577,-0.212354,-0.169947,0.010723,-0.028035,-0.111563,0.012073,0.005690,0.016412,0.008969,0.012115,0.012798,0.017562,0.004716,0.011890,0.010038,0.009090,0.004432,0.014367,0.056625,0.011121,0.353614,0.083404,0.039695,0.495560,0.006180,0.094785,3.950782,0.996887,0.717223,0.453022,0.369417,0.384367,0.281298,0.299194,0.288856,0.287991,0.323502,0.299236,0.300187,0.021570,0.010179,0.023659,0.011294,0.020278,0.020529,0.022973,0.006148,0.014302,0.012329,0.009637,0.004550,0.009863,../Emotion Audio/05_angry
0.076114,0.005930,2.821287,0.223823,0.213126,0.736916,0.005498,0.082334,-35.634194,1.281874,0.303284,-0.085563,-0.263991,-0.092068,0.184903,-0.156028,0.150712,-0.011233,0.045238,0.066152,-0.059796,0.007946,0.003887,0.041288,0.013152,0.014511,0.007168,0.031615,0.003658,0.008511,0.013533,0.019146,0.005159,0.019706,0.039510,0.006555,0.335627,0.078086,0.041560,0.434484,0.003531,0.079274,3.506864,0.755625,0.743417,0.601425,0.517988,0.231589,0.371619,0.296046,0.338047,0.249099,0.224828,0.165035,0.168392,0.007388,0.004741,0.042392,0.021297,0.015386,0.007517,0.026096,0.006057,0.009763,0.013706,0.019976,0.005718,0.012382,../Emotion Audio/05_angry
0.073301,0.009718,3.017791,0.257497,0.237585,0.669832,0.005386,0.109733,-36.534811,0.616526,-0.248510,-0.141077,-0.467404,-0.158056,-0.115038,-0.192964,-0.081624,0.088705,-0.005761,0.070966,-0.069061,0.006711,0.002629,0.015380,0.005711,0.006164,0.006852,0.063067,0.003571,0.007154,0.008186,0.013254,0.009643,0.024437,0.045566,0.010614,0.265509,0.061297,0.022280,0.440786,0.003653,0.098363,2.436574,0.647938,0.637563,0.383231,0.393972,0.265402,0.246022,0.296562,0.248391,0.290242,0.235334,0.214729,0.170293,0.011154,0.002849,0.023294,0.009644,0.006963,0.008721,0.029321,0.005782,0.007303,0.009054,0.016725,0.013232,0.011185,../Emotion Audio/05_angry
0.079157,0.007696,2.989957,0.190191,0.181757,0.820694,0.013479,0.083296,-36.221216,0.825990,-0.279935,-0.226953,-0.203085,-0.057556,-0.076277,-0.167893,0.034695,-0.000102,-0.025488,-0.048739,-0.042209,0.007729,0.004705,0.016448,0.005822,0.012665,0.005367,0.054843,0.002124,0.005404,0.014779,0.010216,0.009565,0.023263,0.048472,0.011404,0.347212,0.076931,0.049122,0.481304,0.034827,0.074087,2.902507,0.753522,0.611058,0.741952,0.363098,0.370923,0.355845,0.275177,0.318792,0.271248,0.268599,0.249172,0.198249,0.009949,0.009855,0.020776,0.009256,0.016779,0.008489,0.033659,0.002784,0.006112,0.018132,0.012615,0.014940,0.011843,../Emotion Audio/05_angry
0.099708,0.007563,3.065314,0.206481,0.202289,0.868596,0.009018,0.164946,-32.432728,0.903381,-0.113621,-0.105910,-0.390915,-0.049388,-0.068875,-0.180305,-0.183146,-0.178859,-0.120008,-0.017647,0.139925,0.006504,0.003507,0.017577,0.018698,0.010206,0.013198,0.074080,0.003750,0.005530,0.003636,0.007157,0.004243,0.028159,0.075095,0.010865,0.248634,0.062289,0.028497,0.676816,0.007771,0.153824,2.913391,0.769786,0.864019,0.472719,0.492142,0.309762,0.281868,0.232643,0.271573,0.234926,0.313513,0.273502,0.257495,0.008848,0.006731,0.019706,0.025209,0.014716,0.017578,0.062437,0.005664,0.007489,0.003342,0.008740,0.006071,0.016135,../Emotion Audio/05_angry
0.089270,0.006414,2.938726,0.191112,0.183450,0.852507,0.007125,0.115101,-36.555742,0.399082,-0.510214,-0.170427,-0.353042,-0.127590,0.106767,-0.079307,0.159728,-0.005622,0.105720,0.045499,0.037388,0.008037,0.005964,0.014264,0.003991,0.007028,0.006792,0.045846,0.006026,0.007902,0.006483,0.009777,0.008567,0.018562,0.051012,0.011355,0.423036,0.083367,0.048132,0.500566,0.012196,0.098216,3.993997,0.700740,0.678767,0.552935,0.380677,0.442267,0.374575,0.329331,0.313185,0.305613,0.269312,0.223110,0.167127,0.009649,0.006197,0.016669,0.004202,0.007454,0.009090,0.036134,0.011363,0.014086,0.009827,0.012835,0.013046,0.012385,../Emotion Audio/05_angry
0.074388,0.012812,2.769751,0.270248,0.245880,0.734769,0.005391,0.068458,-36.558160,0.695203,-0.100846,-0.075391,-0.132474,0.096594,0.017928,-0.167657,-0.218870,0.000449,-0.080416,0.014611,-0.034485,0.005906,0.002673,0.031894,0.009219,0.005839,0.009122,0.100730,0.010010,0.006193,0.004989,0.006326,0.002673,0.033133,0.053455,0.020548,0.289752,0.080389,0.039726,0.409363,0.003842,0.078116,4.250870,0.574468,0.624714,0.531419,0.392550,0.275371,0.266533,0.245073,0.267372,0.234660,0.265350,0.280407,0.222246,0.008753,0.004997,0.029819,0.012478,0.006371,0.011633,0.050425,0.019024,0.006253,0.004790,0.006347,0.003170,0.013917,../Emotion Audio/05_angry
0.112347,0.014836,2.938801,0.273693,0.231763,0.744525,0.005205,0.091308,-36.227938,0.002335,-0.643446,-0.278472,-0.253335,0.151682,0.066972,-0.117534,-0.166209,-0.083091,0.106238,-0.015562,-0.100157,0.003809,0.002279,0.010590,0.005623,0.006293,0.013226,0.033586,0.010752,0.005847,0.004019,0.004221,0.003433,0.014410,0.054060,0.019117,0.361580,0.057513,0.033515,0.432688,0.003564,0.076070,3.577905,0.631598,0.589400,0.528470,0.306686,0.358054,0.374761,0.320402,0.368801,0.228092,0.216655,0.191729,0.163277,0.002902,0.002274,0.009556,0.005655,0.005071,0.015944,0.042688,0.019641,0.006224,0.003105,0.002691,0.003480,0.013207,../Emotion Audio/05_angry
0.037729,0.002432,2.924607,0.142781,0.206927,0.345470,0.042038,0.061486,-34.322047,1.560762,0.092383,-0.119431,-0.218646,0.309412,0.087147,0.077518,-0.077369,-0.094381,-0.116035,-0.064484,-0.016052,0.006523,0.002278,0.018834,0.009001,0.006073,0.004485,0.129528,0.002548,0.003650,0.004530,0.008537,0.003031,0.039818,0.030264,0.004124,0.264270,0.037683,0.024470,0.347166,0.052564,0.069589,3.011022,0.782226,0.666178,0.481188,0.396812,0.261626,0.266730,0.212812,0.187740,0.188626,0.185128,0.239117,0.183538,0.010921,0.004223,0.019317,0.013956,0.007794,0.005682,0.060277,0.003697,0.006203,0.007199,0.012832,0.004858,0.015152,../Emotion Audio/05_angry
0.062362,0.011036,2.889271,0.196679,0.224331,0.476968,0.013559,0.072448,-33.590520,1.447806,-0.247342,0.099863,0.013006,-0.252976,0.043241,-0.177953,-0.075279,-0.013696,0.027849,0.033728,-0.007039,0.006207,0.003681,0.038813,0.010178,0.007180,0.006435,0.101314,0.002533,0.006576,0.004214,0.007555,0.005036,0.034956,0.045888,0.014452,0.295902,0.052406,0.035144,0.476516,0.013177,0.086881,3.412036,0.812947,0.796275,0.610954,0.446877,0.358511,0.309735,0.297111,0.284884,0.355974,0.300321,0.249849,0.271692,0.012344,0.007244,0.040133,0.014410,0.011184,0.008418,0.068362,0.004088,0.010483,0.005619,0.011276,0.012106,0.017453,../Emotion Audio/05_angry
0.056268,0.008905,2.823389,0.190350,0.224882,0.476018,0.009678,0.067591,-34.628520,0.862526,-0.113749,-0.050232,-0.396472,0.217807,-0.074051,-0.243491,-0.038873,0.033189,0.125863,0.023664,-0.031114,0.005253,0.001869,0.017602,0.006111,0.005669,0.007763,0.166140,0.004597,0.008006,0.009961,0.008738,0.005256,0.050123,0.040034,0.009460,0.296973,0.052530,0.028923,0.421093,0.007270,0.078439,2.631706,0.794311,0.587723,0.543206,0.460609,0.320886,0.277095,0.299620,0.275922,0.313783,0.217637,0.208788,0.182787,0.007843,0.001870,0.017787,0.008924,0.006474,0.009193,0.085113,0.010304,0.009733,0.014518,0.009826,0.006453,0.023322,../Emotion Audio/05_angry
0.085768,0.007347,2.967505,0.209446,0.232139,0.693785,0.007873,0.069994,-35.764691,1.133989,-0.387012,-0.140769,-0.522561,0.166301,0.365429,-0.169019,-0.057095,-0.224582,-0.113442,-0.004526,0.050834,0.007491,0.003841,0.056073,0.017405,0.013920,0.005093,0.046989,0.003297,0.007318,0.006477,0.015426,0.003720,0.025196,0.034947,0.011175,0.300586,0.051386,0.028538,0.376133,0.006337,0.068404,2.274796,0.627798,0.825918,0.536321,0.462683,0.290817,0.381310,0.216921,0.247117,0.262934,0.305410,0.282256,0.244388,0.009517,0.004900,0.037646,0.021589,0.014848,0.005185,0.039695,0.003948,0.009828,0.008084,0.016528,0.004169,0.013336,../Emotion Audio/05_angry
0.051574,0.005685,2.778249,0.247407,0.257724,0.511485,0.011389,0.052042,-36.517524,1.789485,0.138925,0.054883,0.127238,-0.004962,0.073071,0.051178,-0.113749,0.038616,-0.079904,0.022781,-0.082205,0.008193,0.002249,0.041434,0.005582,0.005239,0.007759,0.125390,0.001644,0.002615,0.009963,0.019265,0.005780,0.042871,0.038470,0.007475,0.331213,0.056949,0.024252,0.386786,0.011420,0.078687,3.073884,0.512435,0.647262,0.401524,0.342721,0.190870,0.259527,0.200131,0.197556,0.203366,0.178325,0.223950,0.212310,0.012455,0.002884,0.040684,0.008168,0.005637,0.010641,0.066239,0.003275,0.004179,0.009290,0.016748,0.012066,0.016730,../Emotion Audio/05_angry
0.040067,0.005602,2.982240,0.175791,0.215182,0.370068,0.031618,0.042503,-35.739745,1.161441,-0.129406,0.176521,-0.076631,-0.067978,-0.083122,-0.138937,-0.131982,-0.021752,-0.089526,-0.006020,-0.140395,0.005968,0.002992,0.019015,0.009400,0.008280,0.009314,0.113313,0.003023,0.005245,0.005105,0.008261,0.002705,0.038131,0.034659,0.010912,0.373675,0.060393,0.041620,0.301870,0.033703,0.058127,2.621140,0.835230,0.600222,0.481333,0.328255,0.324556,0.304250,0.225865,0.278554,0.316631,0.291156,0.272463,0.239121,0.009449,0.008089,0.027852,0.012734,0.012124,0.011715,0.054309,0.007066,0.009638,0.007268,0.011921,0.004771,0.014364,../Emotion Audio/05_angry
0.060870,0.010267,2.729015,0.260123,0.250980,0.566063,0.008790,0.055381,-37.123437,0.942638,-0.147704,0.010849,-0.066618,0.044750,-0.087605,-0.241513,-0.163398,-0.009466,0.141339,0.094028,0.007519,0.003990,0.001857,0.026030,0.006037,0.006168,0.008869,0.118650,0.009069,0.016035,0.005244,0.005967,0.001429,0.039753,0.038880,0.016530,0.416110,0.062236,0.029453,0.397813,0.007636,0.066598,3.607909,0.676339,0.721197,0.522083,0.375832,0.263864,0.308305,0.247436,0.216905,0.282502,0.214261,0.212169,0.226101,0.004724,0.003609,0.028043,0.009922,0.007375,0.011193,0.066571,0.015051,0.027084,0.008005,0.006097,0.001549,0.018280,../Emotion Audio/05_angry
0.096774,0.006590,2.961902,0.229197,0.199334,0.709447,0.006216,0.087325,-37.651724,0.328431,-0.543769,-0.322143,-0.214058,-0.067776,0.133868,0.106454,0.055209,-0.047720,-0.018338,0.021895,0.013353,0.005452,0.004494,0.015762,0.007086,0.008148,0.004648,0.038216,0.002819,0.003912,0.004823,0.008585,0.007040,0.014971,0.055713,0.009722,0.272413,0.091039,0.048007,0.491553,0.012669,0.091419,4.239131,0.625736,0.784861,0.566918,0.433576,0.362867,0.262985,0.288073,0.245934,0.221423,0.240622,0.229332,0.157327,0.005239,0.006523,0.016030,0.006036,0.009815,0.005263,0.025528,0.003395,0.004447,0.004368,0.005638,0.009224,0.008895,../Emotion Audio/05_angry
0.024427,0.007088,3.112617,0.169913,0.238328,0.245632,0.015190,0.048010,-38.471752,0.843923,-0.051046,0.057012,-0.046257,-0.017975,-0.017106,-0.060614,-0.087172,-0.079213,-0.095507,-0.016811,-0.064925,0.007542,0.002262,0.008834,0.008658,0.006796,0.009651,0.113835,0.002043,0.002763,0.002974,0.004152,0.004710,0.035241,0.019736,0.011095,0.218043,0.062733,0.038193,0.295363,0.022594,0.068099,3.925768,0.695151,0.635971,0.395361,0.403134,0.296555,0.291003,0.259845,0.294085,0.282867,0.224791,0.198095,0.244222,0.010933,0.003425,0.012839,0.011667,0.011348,0.015081,0.034843,0.003512,0.004804,0.005270,0.006872,0.008529,0.008120,../Emotion Audio/05_angry
0.069249,0.007761,2.858524,0.198696,0.189707,0.808429,0.013779,0.083963,-36.234394,1.127225,-0.187079,-0.212348,-0.091161,-0.027781,-0.070313,-0.195216,-0.082975,-0.114180,0.164873,0.038373,0.043965,0.006985,0.001892,0.022701,0.009039,0.010144,0.008752,0.059583,0.003245,0.010738,0.012161,0.010656,0.002640,0.024533,0.051639,0.011158,0.409774,0.090229,0.048947,0.546600,0.028704,0.091616,2.871730,0.767459,0.722097,0.602393,0.365210,0.354926,0.314870,0.309320,0.233480,0.347982,0.407437,0.245765,0.261566,0.013155,0.002626,0.027199,0.011022,0.009955,0.013815,0.042338,0.004124,0.019262,0.015799,0.011106,0.003370,0.014150,../Emotion Audio/05_angry
0.066366,0.004812,2.866451,0.213104,0.233342,0.704966,0.005507,0.062979,-36.846039,1.057654,0.357895,0.368398,-0.175858,0.027901,0.221706,-0.023479,-0.080552,-0.072673,0.013060,-0.029929,0.128360,0.005806,0.001830,0.043833,0.006803,0.009404,0.012639,0.113526,0.001789,0.004429,0.014203,0.011022,0.003403,0.039084,0.035680,0.006353,0.315837,0.046519,0.035329,0.391850,0.003817,0.070456,3.162802,0.750115,0.661611,0.388735,0.382223,0.250151,0.246117,0.265696,0.189078,0.243537,0.210395,0.252729,0.175134,0.006844,0.001960,0.038890,0.006921,0.010724,0.017823,0.076975,0.002828,0.006778,0.019235,0.009749,0.006883,0.018130,../Emotion Audio/05_angry
0.073566,0.009489,2.798410,0.304388,0.238076,0.589929,0.005742,0.078396,-38.949779,-0.070001,-0.398458,-0.185911,-0.144329,-0.170415,0.069743,0.205335,0.110825,-0.128319,-0.146346,0.092694,-0.005132,0.004734,0.006927,0.017622,0.007518,0.003180,0.002742,0.026060,0.004536,0.004156,0.003821,0.004013,0.002791,0.013010,0.048521,0.014789,0.477074,0.054737,0.033932,0.507331,0.004148,0.093365,3.289638,0.548565,0.465333,0.495498,0.315839,0.352061,0.260693,0.267484,0.259293,0.245940,0.273022,0.213038,0.152033,0.004845,0.009897,0.020871,0.015399,0.002956,0.002758,0.025511,0.007753,0.008089,0.004398,0.003315,0.002658,0.010537,../Emotion Audio/05_angry
0.069593,0.004632,2.805513,0.253310,0.236193,0.648621,0.009188,0.074649,-36.768887,0.700433,-0.041567,-0.150989,-0.133357,-0.158022,0.054825,-0.187593,-0.097329,-0.083594,0.032699,0.030643,-0.037981,0.004281,0.002110,0.035251,0.008647,0.006842,0.009746,0.087073,0.004743,0.006329,0.004514,0.007448,0.003151,0.030335,0.043464,0.006164,0.366488,0.066451,0.022548,0.312580,0.016951,0.047893,2.599717,0.709068,0.680978,0.518901,0.495037,0.338723,0.352754,0.277592,0.269856,0.273188,0.290945,0.262258,0.226145,0.005255,0.002065,0.042326,0.012121,0.011127,0.014459,0.051973,0.008353,0.007846,0.005128,0.007750,0.003701,0.016439,../Emotion Audio/05_angry
0.103768,0.004040,2.853256,0.269070,0.225873,1.013844,0.007509,0.130400,-35.642465,1.020897,-0.015450,-0.192825,-0.133496,-0.032500,0.062704,0.007303,-0.056812,-0.124679,-0.047595,0.008740,-0.040074,0.008401,0.005383,0.019155,0.012132,0.012489,0.007165,0.023820,0.002165,0.005592,0.014380,0.014204,0.004640,0.013843,0.047318,0.005358,0.383951,0.067956,0.026347,0.474527,0.008990,0.086940,2.410496,0.744987,0.735088,0.509207,0.361538,0.311820,0.232776,0.301470,0.258097,0.216546,0.216437,0.233633,0.198558,0.008385,0.006247,0.022822,0.013805,0.011586,0.008326,0.026404,0.003118,0.007636,0.015245,0.008668,0.006314,0.009739,../Emotion Audio/05_angry
0.087670,0.009980,2.961578,0.207261,0.209196,0.838695,0.005934,0.091381,-35.087583,0.642664,0.034196,-0.148402,-0.302606,0.127408,0.311568,-0.079964,0.136436,-0.070322,-0.206151,-0.132626,-0.220649,0.012086,0.009967,0.022604,0.006825,0.006108,0.003508,0.015677,0.004543,0.006456,0.013194,0.016160,0.008450,0.013536,0.038307,0.013908,0.287901,0.066386,0.037229,0.429416,0.004134,0.075691,4.042755,0.803801,0.683439,0.563923,0.519592,0.312913,0.296312,0.278510,0.305366,0.252395,0.285232,0.243816,0.229451,0.011886,0.016804,0.027401,0.007076,0.005662,0.002360,0.016712,0.006710,0.007149,0.012736,0.016841,0.009714,0.008168,../Emotion Audio/05_angry
0.110248,0.007955,3.065388,0.220723,0.213325,1.069697,0.006228,0.153362,-33.363121,0.625680,-0.276017,-0.180604,-0.539825,-0.127138,0.166643,-0.164485,-0.245338,-0.158264,-0.240521,0.072939,0.015925,0.007325,0.005271,0.019133,0.010479,0.014187,0.016483,0.013125,0.006964,0.005323,0.008807,0.013465,0.004568,0.014645,0.045639,0.011604,0.244613,0.056131,0.025788,0.460873,0.004940,0.086161,2.706558,0.785840,0.707933,0.496942,0.451048,0.363384,0.329049,0.276005,0.265062,0.226165,0.272064,0.276299,0.267263,0.009105,0.007924,0.023986,0.011584,0.016551,0.018126,0.022078,0.007015,0.004514,0.011907,0.016676,0.004509,0.010855,../Emotion Audio/05_angry
